ID,Index,Questions,Models,Users,Notes,Category,Stage,Stage_minor,Sentences,type_info
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"Flexibility and Balance Exercises: Practices such as yoga or tai chi can improve flexibility and balance, reducing the risk of falls and enhancing overall mobility.",<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,Consistency: Regular activity is more beneficial than sporadic intense workouts.,<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,Try to be active throughout the day—take short walks after meals or choose stairs over elevators.,<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"Monitor Blood Sugar Levels: Check your blood sugar before and after exercise, especially when starting a new routine, to understand how your body responds to different activities.",<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,Stay Hydrated and Prepared: Keep water and a fast-acting carbohydrate source (like glucose tablets or juice) handy in case of low blood sugar episodes.,<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"Foot Care: Wear comfortable, well-fitting shoes and inspect your feet regularly for any signs of injury, as diabetes can affect circulation and healing.",<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,Listen to Your Body: Pay attention to how you feel during and after exercise.,<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"If you experience unusual symptoms like dizziness, shortness of breath, or chest pain, stop exercising and consult a healthcare professional.",<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"Consult Your Healthcare Provider: Before starting any new exercise regimen, it's important to talk to your doctor or a certified diabetes educator.",<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,They can provide personalized advice based on your health status and medical history.,<class 'str'>
47,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt o1-preview,3,,4,2,2,"Remember, starting slowly and gradually increasing intensity can help prevent injuries and make exercise a sustainable part of your lifestyle.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"For managing type 2 diabetes, physical activity is an excellent strategy to help control blood sugar levels, improve insulin sensitivity, and enhance overall health.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Consult with Your Healthcare Provider,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Before starting a new exercise regimen, it’s essential to discuss it with your doctor, especially if you’re on medications or have other health conditions.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,They can help identify any limitations and offer specific guidance based on your health.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Start with Moderate-Intensity Aerobic Exercise,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Aim for at least 150 minutes per week of moderate-intensity aerobic activity.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"This can be broken down into 30 minutes, five days a week.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"These activities help to lower blood sugar levels and improve cardiovascular health, both crucial for managing diabetes.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Adding two to three days a week of resistance or strength training exercises is highly beneficial.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Resistance training helps build muscle, which can improve your body's ability to use insulin and control blood glucose.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Using free weights or resistance bands,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Bodyweight exercises like squats, lunges, push-ups, and planks",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Weight machines at the gym,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Aim for 8–12 repetitions per exercise and gradually increase weight or resistance over time.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Don’t Forget Flexibility and Balance Exercises,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Stretching and balance exercises should also be part of your routine.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"These help with joint mobility, reduce injury risk, and improve daily functioning.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Activities like yoga and tai chi are particularly beneficial for both flexibility and balance and can also reduce stress.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Stay Active Throughout the Day,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Besides structured exercise, reduce sedentary time by moving regularly.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Prolonged sitting can cause blood sugar spikes, so try to get up every hour and do something active for a few minutes.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"This can include light walking, climbing stairs, or doing a few stretches.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Watch Your Blood Sugar Levels,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"If you take insulin or other medications that lower blood sugar, monitor your blood glucose levels before, during, and after exercise, especially when trying a new type of activity.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Carry fast-acting carbs (like glucose tablets or juice) to treat low blood sugar (hypoglycemia) if it occurs.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Keeping well-hydrated is particularly important for those with diabetes, as dehydration can affect blood glucose levels.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Listen to Your Body and Pace Yourself,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Start slowly, especially if you're new to exercise, and gradually increase intensity and duration.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Overdoing it can lead to injuries and may affect blood sugar levels.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"If you feel lightheaded, dizzy, or overly fatigued, stop and rest.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Find activities you enjoy to help make exercise a sustainable, enjoyable part of your routine.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Whether it’s gardening, dancing, or group classes, enjoyment can significantly improve adherence and results.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Set Realistic, Gradual Goals",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"Setting small, achievable goals, like taking a 15-minute walk after dinner, can make exercise less daunting.",<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,Gradually build up from there.,<class 'str'>
48,4,"I have type 2 diabetes, what are your recommendations on physical activity / exercise?",ChatGpt 4o,3,,4,2,2,"By incorporating these types of exercises, you can create a balanced approach that improves blood sugar control and supports your overall health goals with type 2 diabetes.",<class 'str'>
49,5,"I have type 2 diabetes and was diagnosed with heart disease, what are your recommendations on diet?",ChatGpt 4,1,,1,3,3,Managing both type 2 diabetes and heart disease requires careful consideration of your diet to control blood sugar levels and promote heart health.,<class 'str'>
